# transposed and modified from from/IBM-935
0101	?01
018D1D	?4954
018D1E	?5B8B
018D1F	?4CB9
018D21	?4D51
018D22	?49C5
018D23	?5AEF
018D24	?586D
018D25	?48DB
018D26	?5B6B
018D27	?4E96
018D28	?5BC9
018D29	?4C57
018D2A	?56AF
018D2B	?53B5
018D2C	?4982
018D2D	?4D5A
018D2E	?5BFB
018D2F	?4D82
018D30	?4C41
018D31	?4EF9
018D32	?65D9
018D33	?65DA
018D34	?56F8
018D35	?4D94
018D36	?65DB
018D37	?4AFA
018D38	?5253
018D39	?4C71
018D3A	?4DD7
018D3B	?65DC
018D3C	?5AF3
018D3D	?65DD
018D3E	?4ED5
018D3F	?4E7F
018D40	?65DE
018D41	?517E
018D42	?51B7
018D43	?5ADE
018D44	?5C6A
018D45	?65DF
018D46	?65E0
018D47	?65E3
018D48	?65E1
018D49	?65E2
018D4A	?557E
018D4B	?4CB2
018D4C	?4BC3
018D4D	?65E4
018D4E	?55E9
018D4F	?556D
018D50	?4ACC
018D53	?61D8
018D54	?5383
018D55	?65E5
018D56	?50B4
018D58	?5C58
018D59	?65E6
018D5A	?5C4C
018D5B	?54FB
018D5C	?5CD2
018D5D	?5CCC
018D5E	?5ADD
018D60	?5AF8
018D61	?5564
018D62	?5A4E
018D63	?4CD2
018D64	?4A81
018D66	?5583
018D67	?6AF5
018D6B	?4DD4
018D6D	?6AF6
018D70	?5C7F
018D73	?6AF0
018D74	?4CAF
018D75	?5B74
018D76	?4CCE
018D77	?53EF
018D81	?4A63
018D84	?6AF1
018D85	?4A4C
018D8A	?5ABC
018D8B	?5498
018D91	?6AF3
018D94	?6AF2
018D9F	?56CA
018DA3	?54A3
018DB1	?6AF4
018DB3	?5C84
018DB4	?535F
018DB5	?6B60
018DB8	?6B5B
018DBA	?6B63
018DBC	?6B62
018DBE	?5BB9
018DBF	?6B61
018DC3	?5ABD
018DC4	?6B64
018DC6	?6B6C
018DCB	?48CE
018DCC	?4B99
018DCE	?6B69
018DCF	?6B6A
018DD1	?537C
018DD6	?6B65
018DD7	?6B66
018DDA	?6B67
018DDB	?6B6B
018DDD	?4FDF
018DDE	?6B68
018DDF	?4CF9
018DE3	?6B70
018DE4	?6B73
018DE8	?5088
018DEA	?4D93
018DEB	?6B5C
018DEC	?6B6D
018DEF	?51B6
018DF3	?56F7
018DF5	?4EF8
018DF7	?6B6E
018DF8	?6B6F
018DF9	?6B71
018DFA	?4BE4
018DFB	?6B72
018DFD	?6B75
018E05	?6B5D
018E09	?6B74
018E	?0A
018E0A	?5A5B
018E0C	?4A8D
018E0F	?56A3
018E14	?6B76
018E1D	?6B77
018E1E	?4FE0
018E1F	?6B78
018E22	?56DE
018E23	?6B7B
018E29	?49C7
018E2A	?5C79
018E2C	?6B79
018E2E	?6B7A
018E2F	?6B7C
018E31	?6B83
018E35	?6B81
018E39	?6B7F
018E3A	?6B7D
018E3D	?6B82
018E40	?6B7E
018E41	?6B85
018E42	?6B86
018E44	?56E2
018E47	?635F
018E48	?4B58
018E49	?6B84
018E4A	?6B89
018E4B	?56A2
018E51	?6B87
018E52	?6B88
018E59	?6B5E
018E66	?4964
018E69	?6B5F
018E6C	?4B65
018E6D	?49E3
018E6F	?6B8D
018E70	?6B8A
018E72	?4BD6
018E74	?6B8E
018E76	?6B8B
018E7C	?6B8C
018E7F	?4AD9
018E81	?5AE9
018E85	?6B8F
018E87	?4A9A
018E8F	?6B90
018E90	?6B92
018E94	?6B91
018E9C	?6B93
018E9E	?6B94
018EAB	?558E
018EAC	?4D4A
018EAF	?549C
018EB2	?4BE2
018EBA	?56C8
018ECE	?65A5
018F	?1B
018F66	?4A55
018F67	?5AFD
018F68	?4D8D
018F69	?58F8
018F6B	?658E
018F6C	?5C4A
018F6D	?658F
018F6E	?51D5
018F6F	?54EC
018F70	?4DE3
018F71	?6590
018F72	?6591
018F73	?6592
018F74	?5BE0
018F75	?6593
018F76	?6594
018F77	?6596
018F78	?6595
018F79	?6597
018F7A	?6598
018F7B	?5482
018F7C	?6599
018F7D	?5AD7
018F7E	?659A
018F7F	?4F6E
018F81	?659B
018F82	?659C
018F83	?4F6F
018F84	?659D
018F85	?4CA7
018F86	?515E
018F87	?659E
018F88	?4952
018F89	?4E74
018F8A	?4D96
018F8B	?659F
018F8D	?65A0
018F8E	?65A1
018F8F	?65A2
018F90	?4C99
018F91	?4EAC
018F93	?55E3
018F94	?60CD
018F95	?5AAE
018F96	?585D
018F97	?5B57
018F98	?65A3
018F99	?5B7E
018F9A	?65A4
018F9B	?58C0
018F9C	?4D5C
018F9E	?4AC6
018F9F	?4979
018FA3	?50B0
018FA8	?4987
018FA9	?4988
018FAB	?4989
018FB0	?4A5D
018FB1	?54E7
018FB6	?6361
018FB9	?497F
018FBD	?5169
018FBE	?4AEE
018FC1	?5448
018FC2	?5A78
018FC4	?53F8
018FC5	?5958
018FC7	?4D9E
018FC8	?51F4
018FCE	?5A4D
018FD0	?5ACA
018FD1	?4F9D
018FD3	?6362
018FD4	?4C55
018FD5	?6363
018FD8	?4E59
018FD9	?5B83
018FDB	?4F99
018FDC	?5AB5
018FDD	?57A4
018FDE	?514C
018FDF	?4A79
018FE2	?56F5
018FE4	?6366
018FE5	?6364
018FE6	?6368
018FE8	?636A
018FE9	?6367
018FEA	?4B6F
018FEB	?53C7
018FED	?4B9D
018FEE	?6365
018FF0	?55F5
018FF3	?6369
018FF7	?5274
018FF8	?4965
018FF9	?4EA2
018FFD	?5C57
019000	?576B
019001	?566D
019002	?55C9
019003	?56D2
019004	?636C
019005	?636B
019006	?52E5
019009	?5941
01900A	?5957
01900B	?636D
01900D	?6370
01900F	?5758
019010	?5BEF
019011	?636F
019012	?4B7D
019014	?575E
019016	?6371
019017	?4BB9
01901A	?5748
01901B	?4D85
01901D	?55C4
01901E	?4A71
01901F	?5679
019020	?5AEB
019021	?6372
019022	?4C8B
019026	?636E
01902D	?6375
01902E	?4AFD
01902F	?6376
0190	?30
019035	?6373
019036	?6374
019038	?59DC
01903B	?51DE
01903C	?4966
01903E	?5A83
019041	?4BDC
019042	?568D
019044	?6377
019047	?5A97
01904D	?498A
01904F	?4BF3
019050	?637A
019051	?6378
019052	?6379
019053	?4B60
019057	?59C4
019058	?637C
01905B	?637E
019062	?637D
019063	?5452
019065	?59A2
019068	?637B
01906D	?5AE1
01906E	?5B7A
019074	?6381
019075	?5C92
01907D	?6382
01907F	?497C
019080	?599C
019082	?6383
019083	?6385
019088	?6384
01908B	?6386
019091	?59D7
019093	?4B6B
019095	?647F
019097	?5DF4
019099	?5DF7
01909B	?5DF5
01909D	?5DF6
0190A1	?5DF9
0190A2	?58CE
0190A3	?52C6
0190A6	?48ED
0190AA	?58AF
0190AC	?5DF8
0190AE	?5A6A
0190AF	?4DA9
0190B0	?5E42
0190B1	?5492
0190B3	?5DFB
0190B4	?5DFA
0190B5	?557B
0190B6	?5DFC
0190B8	?5E41
0190B9	?5C7E
0190BA	?5DFD
0190BB	?517A
0190BE	?5E45
0190C1	?5A95
0190C4	?5E47
0190C5	?5E44
0190C7	?5E48
0190CA	?4F5C
0190CE	?50C8
0190CF	?5E43
0190D0	?5E46
0190D1	?5BA2
0190D3	?5E49
0190D7	?5E4D
0190DB	?5E4E
0190DC	?5E4C
0190DD	?4DC1
0190E1	?5044
0190E2	?5E4B
0190E6	?5E4A
0190E7	?5AC6
0190E8	?49BE
0190EB	?5E4F
0190ED	?4D9A
0190EF	?5E50
0190F4	?4A5B
0190F8	?4B46
0190FD	?4BBB
0190FE	?5E51
019102	?4BF4
019104	?5E52
019119	?4969
01911E	?5E54
019122	?5E53
019123	?5E55
01912F	?5E57
0191	?31
019131	?5E56
019139	?5E58
019143	?5E59
019146	?5E5A
019149	?5A6F
01914A	?6AF9
01914B	?5496
01914C	?5C63
01914D	?5385
01914E	?6AFB
01914F	?6AFC
019150	?6AFA
019152	?4FC5
019157	?58EE
01915A	?4C73
01915D	?5ACC
01915E	?56A9
019161	?6B42
019162	?6B41
019163	?4DA7
019164	?6AFD
019165	?5676
019169	?6B44
01916A	?50D1
01916C	?4A8B
01916E	?574A
01916F	?6B45
019170	?6B43
019171	?4F54
019172	?6B48
019174	?6B49
019175	?4F6D
019176	?5258
019177	?5082
019178	?5682
019179	?6B4A
01917D	?6B46
01917E	?6B47
01917F	?52EF
019185	?6B4C
019187	?4ABB
019189	?5C8E
01918B	?4AD6
01918C	?6B4B
01918D	?6B4E
019190	?6B4D
019191	?6B4F
019192	?58D0
01919A	?5271
01919B	?54A8
0191A2	?6B50
0191A3	?6B51
0191AA	?6B52
0191AD	?6B53
0191AE	?6B54
0191AF	?6B55
0191B4	?6B57
0191B5	?6B56
0191BA	?6B58
0191C7	?49C8
0191C9	?5A74
0191CA	?55CC
0191CC	?50EE
0191CD	?5BD7
0191CE	?59AF
0191CF	?515F
0191D1	?4F91
0191DC	?4CA9
0192	?1A
019274	?4EF7
01928E	?6BC5
0192AE	?6BC6
0192C8	?6BC7
0193	?33
01933E	?6BC8
01936A	?6BC9
01938F	?6BCB
0193CA	?6BCA
0193D6	?6C8A
0194	?34
01943E	?6BCC
01946B	?6BCD
019485	?67C3
019486	?67C4
019487	?67C5
019488	?5B8C
019489	?4BA3
01948A	?67C7
01948B	?67C6
01948C	?67C8
01948D	?67C9
01948E	?5445
01948F	?67CA
019490	?67CB
019492	?4C50
019493	?4B97
019494	?67CC
019495	?67CE
019497	?67CD
019499	?4CC5
01949A	?67CF
01949B	?67D0
01949C	?67D1
01949D	?4BDA
01949E	?4A4E
01949F	?5BD2
0194A0	?52C5
0194A1	?4955
0194A2	?4CD5
0194A3	?67D2
0194A4	?67D3
0194A5	?5ABE
0194A6	?5475
0194A7	?4FFA
0194A8	?57D8
0194A9	?4D53
0194AA	?67D5
0194AB	?67D4
0194AC	?67D7
0194AD	?67D6
0194AE	?5345
0194AF	?67D8
0194B0	?67D9
0194B1	?544E
0194B2	?67DA
0194B3	?544F
0194B4	?67DB
0194B5	?49A6
0194B6	?67DC
0194B7	?67DD
0194B8	?67DE
0194B9	?67DF
0194BA	?67E0
0194BB	?5C8B
0194BC	?67E1
0194BD	?67E2
0194BE	?4ED7
0194BF	?67E3
0194C0	?5A6B
0194C1	?56F9
0194C2	?49AB
0194C3	?5186
0194C4	?67E4
0194C5	?5446
0194C6	?524D
0194C8	?67E5
0194C9	?67E6
0194CA	?67E7
0194CB	?67E8
0194CC	?67E9
0194CD	?67EA
0194CE	?67EB
0194D0	?67EC
0194D1	?67ED
0194D2	?67EE
0194D5	?67EF
0194D6	?67F0
0194D7	?67F1
0194D8	?67F3
0194D9	?67F2
0194DB	?67F4
0194DC	?574D
0194DD	?51C0
0194DE	?67F5
0194DF	?67F6
0194E0	?67F7
0194E1	?5B41
0194E2	?67F8
0194E3	?5853
0194E4	?67F9
0194E5	?67FA
0194E7	?67FB
0194E8	?67FC
0194E9	?6841
0194EA	?67FD
0194EB	?6842
0194EC	?4CF4
0194ED	?529B
0194EE	?6843
0194EF	?6844
0194F0	?4F62
0194F1	?59BE
0194F2	?49F8
0194F3	?6845
0194F4	?6846
0194F5	?6847
0194F6	?59F7
0194F7	?6848
0194F8	?5BFC
0194F9	?6849
0194FA	?53CB
0194FC	?684A
0194FD	?684B
0194FE	?5154
0194FF	?684C
019500	?589B
019501	?5699
019502	?684E
019503	?684D
019504	?4A9B
019505	?4D99
019506	?684F
019507	?6850
019508	?58E1
019509	?6851
01950A	?6852
01950B	?4C87
01950C	?58BE
01950D	?6853
01950E	?6854
01950F	?6855
019510	?54F0
019511	?56DF
019512	?6856
019513	?6857
019514	?6858
019515	?6859
019516	?685A
019517	?5B81
019518	?685B
019519	?4AEC
01951A	?524A
01951B	?685C
01951D	?685D
01951E	?685E
01951F	?685F
019521	?57FC
019522	?6860
019523	?51DF
019524	?4AB7
019525	?5C56
019526	?4F96
019528	?5867
019529	?6863
01952A	?6861
01952B	?6862
01952C	?6864
01952D	?4BA6
01952E	?4EFB
01952F	?4FE1
019530	?526C
019531	?6865
019532	?6866
019534	?6867
0195	?35
019535	?686F
019536	?6868
019537	?6869
019538	?686A
019539	?5462
01953A	?6892
01953B	?4BCC
01953C	?686B
01953E	?686C
01953F	?686D
019540	?4BC5
019541	?525E
019542	?686E
019544	?6870
019545	?6871
019546	?6872
019547	?5B93
019549	?6873
01954A	?52F6
01954C	?6874
01954D	?52F7
01954E	?6875
01954F	?6876
019550	?4CE3
019551	?48F6
019552	?6877
019553	?6878
019554	?6879
019556	?687A
019557	?687B
019558	?687C
019559	?687D
01955B	?687E
01955C	?4FB4
01955D	?6882
01955E	?687F
01955F	?6881
019561	?6883
019562	?6884
019563	?516D
019564	?6885
019565	?6886
019566	?6887
019567	?6888
019568	?6889
019569	?688A
01956A	?688B
01956B	?688C
01956C	?688D
01956D	?50D7
01956F	?688E
019570	?514D
019571	?688F
019572	?6890
019573	?6891
019576	?5883
01957F	?4A44
0195E8	?5265
0195E9	?6265
0195EA	?5561
0195EB	?6266
0195ED	?4975
0195EE	?57C9
0195EF	?4AB2
0195F0	?54F1
0195F1	?6267
0195F2	?5870
0195F3	?6268
0195F4	?4EE3
0195F5	?6269
0195F6	?626A
0195F7	?5266
0195F8	?5B42
0195F9	?52D5
0195FA	?4D8C
0195FB	?57C4
0195FC	?626B
0195FD	?5297
0195FE	?626C
019600	?4C47
019601	?4CF2
019602	?4DD1
019603	?626D
019604	?626E
019605	?5AC3
019606	?626F
019608	?6270
019609	?596B
01960A	?6271
01960B	?6272
01960C	?6273
01960D	?6274
01960E	?5976
01960F	?6275
019610	?49FA
019611	?50BA
019612	?6276
019614	?50AA
019615	?6277
019616	?6278
019617	?6279
019619	?627A
01961A	?627B
01961C	?4CB6
01961D	?5DE1
01961F	?4BD2
019621	?5DE3
019622	?5DE2
01962A	?5DE5
01962E	?54ED
019631	?5DE4
019632	?4C60
019633	?5995
019634	?59F4
019635	?5B94
0196	?36
019636	?4F77
01963B	?5C89
01963C	?5DE7
01963D	?5DE6
01963F	?48A1
019640	?5773
019642	?5DE8
019644	?4CBC
019645	?4EC9
019646	?51BC
019647	?51A3
019648	?4A62
019649	?5DE9
01964B	?51A9
01964C	?52AF
01964D	?4F55
019650	?587E
019654	?5DEA
019655	?5562
01965B	?497D
01965F	?5DEB
019661	?4BB7
019662	?5AB9
019664	?4A9E
019667	?5DEC
019668	?5AC8
019669	?5875
01966A	?5384
01966C	?5DED
019672	?5DEE
019674	?5DEF
019675	?518B
019676	?56D4
019677	?587D
019685	?5A88
019686	?51A0
019688	?5DF0
01968B	?5686
01968D	?5DF1
01968F	?5687
019690	?59FD
019694	?4CF3
019697	?5DF2
019698	?48AE
019699	?5856
01969C	?5B6F
0196A7	?568E
0196B0	?5DF3
0196B3	?6264
0196B6	?5145
0196B9	?6BBE
0196BC	?6BBF
0196BD	?6BC0
0196BE	?52D0
0196C0	?54B7
0196C1	?5984
0196C4	?58DA
0196C5	?5965
0196C6	?4EAE
0196C7	?4D6D
0196C9	?6895
0196CC	?4AC5
0196CD	?5A5A
0196CE	?6BC1
0196CF	?4A9C
0196D2	?6BC2
0196D5	?4B92
0196E0	?6BC4
0196E8	?5A8B
0196E9	?6BA6
0196EA	?5949
0196EF	?6BA8
0196F3	?6BA7
0196F6	?5184
0196F7	?50D6
0196F9	?4942
0196FE	?57EC
019700	?58E7
019701	?6BAA
019704	?5897
019706	?6BA9
019707	?5B91
0197	?08
019708	?6BAB
019709	?5259
01970D	?4E95
01970E	?6BAD
01970F	?6BAC
019713	?52DD
019716	?5178
01971C	?564A
01971E	?585C
01972A	?6BAE
01972D	?6BAF
019730	?6BB0
019732	?51B5
019738	?48D3
019739	?539A
01973E	?6BB1
019752	?5481
019753	?6BA5
019756	?4FB7
019759	?4FB1
01975B	?4B86
01975E	?4C67
019760	?505F
019761	?5272
019762	?5287
019765	?5CCB
019769	?4CEE
019773	?4F9A
019774	?5945
019776	?48CF
01977C	?6C50
019785	?6C51
01978B	?58AB
01978D	?48AF
019791	?6C52
019792	?6C53
019794	?6C54
019798	?546A
0197A0	?4FCE
0197A3	?6C57
0197AB	?6C56
0197AD	?497E
0197AF	?6C55
0197B2	?6C58
0197B4	?6C59
0197E6	?57A3
0197E7	?54CC
0197E9	?4DAA
0197EA	?64B7
0197EB	?64B8
0197EC	?64B9
0197ED	?4FC1
0197F3	?59F3
0197F5	?5ACE
0197F6	?5578
0198	?38
019875	?59B2
019876	?4BA4
019877	?548B
019878	?699D
019879	?588F
01987A	?5653
01987B	?58EA
01987C	?6490
01987D	?5788
01987E	?4D6B
01987F	?4BD8
019880	?699E
019881	?48E3
019882	?566C
019883	?699F
019884	?5AA3
019885	?51AC
019886	?518D
019887	?53C3
019888	?4FB0
019889	?69A0
01988A	?4ED4
01988C	?69A1
01988D	?69A2
01988F	?69A3
019890	?59C2
019891	?53B4
019893	?5767
019894	?69A4
019896	?5A51
019897	?5065
019898	?56E1
01989A	?69A5
01989B	?69A6
01989C	?5975
01989D	?4BED
01989E	?69A7
01989F	?69A8
0198A0	?4B7F
0198A1	?69A9
0198A2	?69AA
0198A4	?49FB
0198A5	?69AB
0198A6	?69AC
0198A7	?54A6
0198CE	?4C88
0198D1	?66A8
0198D2	?66A9
0198D3	?66AA
0198D5	?66AB
0198D8	?53AD
0198D9	?66AC
0198DA	?66AD
0198DE	?4C69
0198DF	?55B2
0198E7	?61B7
0198E8	?6C6F
01990D	?6C70
019910	?49CC
01992E	?6C71
0199	?39
019954	?6C73
019955	?6C72
019963	?61BA
019965	?4EA1
019967	?61BB
019968	?61BC
019969	?61BD
01996A	?61BE
01996B	?61BF
01996C	?61C0
01996D	?4C59
01996E	?59FA
01996F	?4F44
019970	?55CD
019971	?4945
019972	?5667
019974	?61C1
019975	?4BFB
019976	?54C3
019977	?61C2
01997A	?4F68
01997C	?499E
01997D	?61C3
01997F	?4BF5
019980	?61C4
019981	?52D8
019984	?61C5
019985	?587A
019986	?4D7D
019987	?61C6
019988	?50A0
01998A	?61C7
01998B	?49F5
01998D	?61C8
01998F	?5194
019990	?61C9
019991	?61CA
019992	?51F7
019993	?61CB
019994	?61CC
019995	?61CD
019996	?55D6
019997	?5CB7
019998	?5D86
019999	?5884
0199A5	?68A4
0199A8	?5EAF
019A	?3A
019A6C	?51EC
019A6D	?5AA5
019A6E	?5774
019A6F	?5951
019A70	?4A7B
019A71	?549E
019A73	?49B4
019A74	?51BE
019A75	?63DF
019A76	?55BA
019A77	?63E0
019A78	?63E1
019A79	?4FD3
019A7A	?63E2
019A7B	?5C44
019A7C	?5775
019A7D	?63E4
019A7E	?4EDC
019A7F	?63E3
019A80	?63E5
019A81	?63E6
019A82	?51ED
019A84	?4F5E
019A85	?63E7
019A86	?51E5
019A87	?4DA6
019A88	?63E8
019A8A	?63E9
019A8B	?4A72
019A8C	?598A
019A8F	?5045
019A90	?63EA
019A91	?53EE
019A92	?63EB
019A93	?63EC
019A96	?63ED
019A97	?53AC
019A98	?63EE
019A9A	?5547
019A9B	?63EF
019A9C	?63F0
019A9D	?63F1
019A9E	?6359
019A9F	?63F2
019AA0	?63F3
019AA1	?51E1
019AA2	?63F4
019AA3	?63F5
019AA4	?5BE7
019AA5	?63F6
019AA7	?63F7
019AA8	?4D67
019AB0	?6C5B
019AB1	?6C5A
019AB6	?6C5E
019AB7	?6C5C
019AB8	?4DA0
019ABA	?6C5F
019ABC	?6C60
019AC0	?6C62
019AC1	?6C61
019AC2	?6C64
019AC5	?6C63
019ACB	?6C65
019ACC	?6C66
019AD1	?6C67
019AD3	?5689
019AD8	?4CDE
019ADF	?6C74
019AE1	?6C75
019AE6	?6C76
019AEB	?6C78
019AED	?6C7A
019AEF	?6C77
019AF9	?6C7B
019AFB	?6C79
019B03	?5C77
019B08	?6C7C
019B0F	?6C7D
019B13	?6C7E
019B1F	?6C7F
019B23	?6C81
019B2F	?5E6B
019B32	?5CA9
019B	?3B
019B3B	?6398
019B3C	?4D8E
019B41	?509E
019B42	?4E8B
019B43	?6C69
019B44	?53C6
019B45	?6C68
019B47	?6C6A
019B48	?6C6C
019B49	?6C6B
019B4D	?6C6D
019B4F	?57B9
019B51	?6C6E
019B54	?52A6
019C	?04
019C7C	?5A84
019C7F	?6BCE
019C81	?51B2
019C82	?6BCF
019C85	?6BD0
019C86	?6BD1
019C87	?6BD2
019C88	?6BD3
019C8B	?6BD5
019C8D	?494B
019C8E	?6BD6
019C90	?6BD7
019C91	?6BD8
019C92	?6BD9
019C94	?6BDA
019C95	?6BDB
019C9A	?6BDC
019C9B	?6BDD
019C9C	?586A
019C9E	?6BDE
019C9F	?6BDF
019CA0	?6BE0
019CA1	?6BE1
019CA2	?6BE2
019CA3	?6BE3
019CA4	?50EF
019CA5	?6BE4
019CA6	?6BE5
019CA7	?6BE6
019CA8	?6BE7
019CA9	?6BE8
019CAB	?6BE9
019CAD	?6BEA
019CAE	?6BEB
019CB0	?6BEC
019CB1	?6BED
019CB2	?6BEE
019CB3	?6BEF
019CB4	?6BF0
019CB5	?6BF1
019CB6	?6BF2
019CB7	?6BF3
019CB8	?4FA7
019CBA	?6BF4
019CBB	?6BF5
019CBC	?6BF6
019CBD	?6BF7
019CC3	?54F9
019CC4	?6BF8
019CC5	?6BF9
019CC6	?6BFA
019CC7	?6BFB
019CCA	?6BFC
019CCB	?6BFD
019CCC	?6C41
019CCD	?6C42
019CCE	?6C43
019CCF	?6C44
019CD0	?6C45
019CD3	?6C46
019CD4	?6C47
019CD5	?6C48
019CD6	?498F
019CD7	?6C49
019CD8	?6C4A
019CD9	?6C4B
019CDC	?6C4C
019CDD	?6C4D
019CDE	?517B
019CDF	?6C4E
019CE2	?6C4F
019D	?14
019E1F	?52F0
019E20	?68AE
019E21	?4EA5
019E22	?68AF
019E23	?529A
019E25	?5358
019E26	?595B
019E28	?68B0
019E29	?68B1
019E2A	?68B2
019E2B	?68B3
019E2C	?68B4
019E2D	?595C
019E2F	?598D
019E31	?68B6
019E32	?68B5
019E33	?5AA6
019E35	?5772
019E36	?68B7
019E37	?68B9
019E38	?68B8
019E39	?68BA
019E3A	?68BB
019E3D	?4CEA
019E	?3E
019E3E	?68BC
019E3F	?4DE7
019E41	?68BD
019E42	?68BE
019E43	?4FE8
019E44	?68BF
019E45	?4BEB
019E46	?68C0
019E47	?68C1
019E48	?68C2
019E49	?68C3
019E4A	?54B4
019E4B	?68C4
019E4C	?68C5
019E4E	?68C6
019E4F	?5395
019E51	?68C7
019E55	?68C8
019E57	?68C9
019E58	?6C5D
019E5A	?68CA
019E5B	?68CB
019E5C	?68CC
019E5E	?68CD
019E63	?68CE
019E64	?4DD6
019E66	?68CF
019E67	?68D0
019E68	?68D1
019E69	?68D2
019E6A	?68D3
019E6B	?68D4
019E6C	?68D5
019E6D	?68D7
019E70	?5A45
019E71	?68D6
019E73	?68D8
019E7E	?6B5A
019E7F	?51B8
019E82	?6C85
019E87	?6C86
019E88	?6C87
019E8B	?6C88
019E92	?6C89
019E93	?51B3
019E9D	?6C8B
019E9F	?6C8C
019EA6	?51F2
019EB4	?6AEF
019EB8	?6AEE
019EBB	?51E8
019EBD	?6C82
019EBE	?6C83
019EC4	?4E66
019EC9	?5D85
019ECD	?55F1
019ECE	?50E7
019ECF	?68A3
019ED1	?4DD9
019ED4	?544D
019ED8	?52AB
019EDB	?6C8D
019EDC	?6C8E
019EDD	?6C8F
019EDF	?6C91
019EE0	?6C90
019EE2	?6C92
019EE5	?6C95
019EE7	?6C94
019EE9	?6C93
019EEA	?6C96
019EEF	?6C97
019EF9	?678A
019EFB	?678B
019EFC	?678C
019EFE	?6BBB
019F0B	?6BBC
019F0D	?6BBD
019F0E	?4BA5
019F10	?5CBD
019F13	?4D64
019F17	?5CBA
019F19	?5EB0
019F20	?55F2
019F22	?6C98
019F2C	?6C99
019F2F	?6C9A
019F37	?6C9C
019F39	?6C9B
019F3B	?4967
019F3D	?6C9D
019F3E	?6C9E
019F44	?6C9F
019F50	?53EA
019F51	?66B3
019F7F	?4A7D
019F80	?6BB2
019F83	?6BB3
019F84	?5185
019F85	?6BB4
019F86	?6BB5
019F87	?6BB6
019F88	?6BB7
019F89	?6BB8
019F8A	?6BB9
019F8B	?54A2
019F8C	?6BBA
019F99	?519B
019F9A	?4D48
019F9B	?6789
019F9F	?4D8B
019FA0	?5D7F
019F	?FF
01A3	?4A
01A4	?4588
01A5	?5B
01A6	?6A
01A7	?446A
01A8	?4460
01AC	?5F
01B0	?44ED
01B1	?444B
01B4	?4450
01B7	?4345
01D7	?447A
01E000	?7641
01E001	?7642
01E002	?7643
01E003	?7644
01E004	?7645
01E005	?7646
01E006	?7647
01E007	?7648
01E008	?7649
01E009	?764A
01E00A	?764B
01E00B	?764C
01E00C	?764D
01E00D	?764E
01E00E	?764F
01E00F	?7650
01E010	?7651
01E011	?7652
01E012	?7653
01E013	?7654
01E014	?7655
01E015	?7656
01E016	?7657
01E017	?7658
01E018	?7659
01E019	?765A
01E01A	?765B
01E01B	?765C
01E01C	?765D
01E01D	?765E
01E01E	?765F
01E01F	?7660
01E020	?7661
01E021	?7662
01E022	?7663
01E023	?7664
01E024	?7665
01E025	?7666
01E026	?7667
01E027	?7668
01E028	?7669
01E029	?766A
01E02A	?766B
01E02B	?766C
01E02C	?766D
01E02D	?766E
01E02E	?766F
01E02F	?7670
01E030	?7671
01E031	?7672
01E032	?7673
01E033	?7674
01E034	?7675
01E035	?7676
01E036	?7677
01E037	?7678
01E038	?7679
01E039	?767A
01E03A	?767B
01E03B	?767C
01E03C	?767D
01E03D	?767E
01E03E	?767F
01E03F	?7681
01E040	?7682
01E041	?7683
01E042	?7684
01E043	?7685
01E044	?7686
01E045	?7687
01E0	?4644
01E046	?7688
01E047	?7689
01E048	?768A
01E049	?768B
01E04A	?768C
01E04B	?768D
01E04C	?768E
01E04D	?768F
01E04E	?7690
01E04F	?7691
01E050	?7692
01E051	?7693
01E052	?7694
01E053	?7695
01E054	?7696
01E055	?7697
01E056	?7698
01E057	?7699
01E058	?769A
01E059	?769B
01E05A	?769C
01E05B	?769D
01E05C	?769E
01E05D	?769F
01E05E	?76A0
01E05F	?76A1
01E060	?76A2
01E061	?76A3
01E062	?76A4
01E063	?76A5
01E064	?76A6
01E065	?76A7
01E066	?76A8
01E067	?76A9
01E068	?76AA
01E069	?76AB
01E06A	?76AC
01E06B	?76AD
01E06C	?76AE
01E06D	?76AF
01E06E	?76B0
01E06F	?76B1
01E070	?76B2
01E071	?76B3
01E072	?76B4
01E073	?76B5
01E074	?76B6
01E075	?76B7
01E076	?76B8
01E077	?76B9
01E078	?76BA
01E079	?76BB
01E07A	?76BC
01E07B	?76BD
01E07C	?76BE
01E07D	?76BF
01E07E	?76C0
01E07F	?76C1
01E080	?76C2
01E081	?76C3
01E082	?76C4
01E083	?76C5
01E084	?76C6
01E085	?76C7
01E086	?76C8
01E087	?76C9
01E088	?76CA
01E089	?76CB
01E08A	?76CC
01E08B	?76CD
01E08C	?76CE
01E08D	?76CF
01E08E	?76D0
01E08F	?76D1
01E090	?76D2
01E091	?76D3
01E092	?76D4
01E093	?76D5
01E094	?76D6
01E095	?76D7
01E096	?76D8
01E097	?76D9
01E098	?76DA
01E099	?76DB
01E09A	?76DC
01E09B	?76DD
01E09C	?76DE
01E09D	?76DF
01E09E	?76E0
01E09F	?76E1
01E0A0	?76E2
01E0A1	?76E3
01E0A2	?76E4
01E0A3	?76E5
01E0A4	?76E6
01E0A5	?76E7
01E0A6	?76E8
01E0A7	?76E9
01E0A8	?76EA
01E0A9	?76EB
01E0AA	?76EC
01E0AB	?76ED
01E0AC	?76EE
01E0AD	?76EF
01E0AE	?76F0
01E0AF	?76F1
01E0B0	?76F2
01E0B1	?76F3
